id,crmid,propensity_account_upgrade,propensity_premium
829f912e-7a33-11ea-b8e1-b88a60e194fb,crmid:4226186179,4,3
82a0065e-7a33-11ea-92c2-b88a60e194fb,crmid:1545864219,9,1
82a0a182-7a33-11ea-97aa-b88a60e194fb,crmid:2502656275,3,9
82a0f0be-7a33-11ea-8559-b88a60e194fb,crmid:2959547212,5,9
82a165dc-7a33-11ea-8706-b88a60e194fb,crmid:7190212798,6,1
82a1b40c-7a33-11ea-b248-b88a60e194fb,crmid:8173863219,1,7
82a22930-7a33-11ea-90e3-b88a60e194fb,crmid:6158984313,2,5
82a29e66-7a33-11ea-9603-b88a60e194fb,crmid:2085078968,2,7
82a2ec9a-7a33-11ea-ab63-b88a60e194fb,crmid:3504537879,5,3
82a361ae-7a33-11ea-9987-b88a60e194fb,crmid:1055194289,2,5
82a3d6e8-7a33-11ea-a040-b88a60e194fb,crmid:3332898927,4,7
82a47328-7a33-11ea-b073-b88a60e194fb,crmid:9451740470,7,7
82a4c164-7a33-11ea-aead-b88a60e194fb,crmid:1096756967,2,7
82a535ca-7a33-11ea-9a90-b88a60e194fb,crmid:9760277680,2,3
82a5ab52-7a33-11ea-a46d-b88a60e194fb,crmid:9116518295,7,7
82a620a4-7a33-11ea-aba5-b88a60e194fb,crmid:6799750114,4,3
82a66ed4-7a33-11ea-8d0d-b88a60e194fb,crmid:5600199796,1,3
82a6e2cc-7a33-11ea-bcec-b88a60e194fb,crmid:2554694542,2,2
82a7594c-7a33-11ea-8a8f-b88a60e194fb,crmid:5751871367,3,7
82a7a768-7a33-11ea-9566-b88a60e194fb,crmid:8740162303,1,3
82a81ccc-7a33-11ea-97a7-b88a60e194fb,crmid:2191250609,7,4
82a89070-7a33-11ea-bebc-b88a60e194fb,crmid:2816148906,9,7
82a906f6-7a33-11ea-abc7-b88a60e194fb,crmid:9150797867,1,6
82a97c28-7a33-11ea-b8d3-b88a60e194fb,crmid:6329093813,3,7
82a9f134-7a33-11ea-a98d-b88a60e194fb,crmid:2966180724,4,4
82aa65f6-7a33-11ea-b813-b88a60e194fb,crmid:1967046252,4,1
82aadbb6-7a33-11ea-b467-b88a60e194fb,crmid:6722768688,1,7
82ab51f4-7a33-11ea-be06-b88a60e194fb,crmid:7563367538,2,8
82ab9f1a-7a33-11ea-9abd-b88a60e194fb,crmid:1389966879,2,1
82ac1452-7a33-11ea-a15a-b88a60e194fb,crmid:1511412316,3,3
82ac8964-7a33-11ea-a0f2-b88a60e194fb,crmid:8809270504,4,2
82acd76e-7a33-11ea-a839-b88a60e194fb,crmid:2976736138,2,7
82ad73cc-7a33-11ea-9520-b88a60e194fb,crmid:9077677440,3,7
82ade890-7a33-11ea-aaea-b88a60e194fb,crmid:1494272631,5,7
82ae368a-7a33-11ea-8600-b88a60e194fb,crmid:2156292572,4,5
82aeaaf8-7a33-11ea-9318-b88a60e194fb,crmid:4101105658,3,8
82af218a-7a33-11ea-a94b-b88a60e194fb,crmid:6258990221,3,4
82af9776-7a33-11ea-b016-b88a60e194fb,crmid:5619964466,6,5
82b00c06-7a33-11ea-aa37-b88a60e194fb,crmid:2235025640,4,2
82b08110-7a33-11ea-8062-b88a60e194fb,crmid:1569692601,7,3
82b0cf70-7a33-11ea-b97d-b88a60e194fb,crmid:6975223215,1,7
82b16bf6-7a33-11ea-86e2-b88a60e194fb,crmid:3269660465,4,1
82b1b95e-7a33-11ea-b52b-b88a60e194fb,crmid:8213926813,1,3
82b255e6-7a33-11ea-9328-b88a60e194fb,crmid:6069176193,3,8
82b2a380-7a33-11ea-8db3-b88a60e194fb,crmid:1617023885,2,6
82b31a4a-7a33-11ea-964a-b88a60e194fb,crmid:4667858786,3,7
82b3b400-7a33-11ea-966a-b88a60e194fb,crmid:1310467587,4,5
82b40382-7a33-11ea-93e4-b88a60e194fb,crmid:5438851812,4,6
82b47976-7a33-11ea-bcf3-b88a60e194fb,crmid:4911842494,3,4
82b4edc6-7a33-11ea-9449-b88a60e194fb,crmid:7041475376,7,8
82b561ba-7a33-11ea-9057-b88a60e194fb,crmid:8015355774,6,3
82b5d6f8-7a33-11ea-ba8b-b88a60e194fb,crmid:4788694763,7,7
82b64d5c-7a33-11ea-988e-b88a60e194fb,crmid:5172774831,2,7
82b69af0-7a33-11ea-995a-b88a60e194fb,crmid:7062085769,3,5
82b737d8-7a33-11ea-af9e-b88a60e194fb,crmid:3119700007,3,7
82b7acf4-7a33-11ea-a580-b88a60e194fb,crmid:5326828784,7,8
82b7fbf6-7a33-11ea-bf51-b88a60e194fb,crmid:5028828795,9,2
82b89666-7a33-11ea-a5b0-b88a60e194fb,crmid:1633446031,2,5
82b90b0a-7a33-11ea-9e49-b88a60e194fb,crmid:9806416700,4,8
82b981ae-7a33-11ea-931d-b88a60e194fb,crmid:6791686028,4,1
82b9f6c0-7a33-11ea-8887-b88a60e194fb,crmid:8520339110,2,5
82ba4512-7a33-11ea-8969-b88a60e194fb,crmid:6539462859,4,7
82baba24-7a33-11ea-b79c-b88a60e194fb,crmid:1577575098,1,9
82bb2f54-7a33-11ea-8ecc-b88a60e194fb,crmid:8778811877,7,6
82bb7d7a-7a33-11ea-af10-b88a60e194fb,crmid:1688960181,8,7
82bc1a00-7a33-11ea-8a6a-b88a60e194fb,crmid:4567907553,7,8
82bc8e78-7a33-11ea-a906-b88a60e194fb,crmid:4948704768,9,7
82bd03be-7a33-11ea-a130-b88a60e194fb,crmid:4719242667,5,7
82bd51dc-7a33-11ea-a1cc-b88a60e194fb,crmid:6928204198,6,7
82bdc65c-7a33-11ea-b48c-b88a60e194fb,crmid:7457766954,3,2
82be3c3a-7a33-11ea-b1d4-b88a60e194fb,crmid:9143071990,6,7
82beb166-7a33-11ea-bc15-b88a60e194fb,crmid:4216768475,5,3
82bf2836-7a33-11ea-aece-b88a60e194fb,crmid:4143169308,1,8
82bf9b1e-7a33-11ea-9f8a-b88a60e194fb,crmid:5739877119,1,8
82bfe8e8-7a33-11ea-b8df-b88a60e194fb,crmid:9291924814,1,8
82c0867a-7a33-11ea-a681-b88a60e194fb,crmid:3551977359,2,2
82c0fbc8-7a33-11ea-9b5d-b88a60e194fb,crmid:5928814855,2,7
82c1487a-7a33-11ea-8657-b88a60e194fb,crmid:8251060194,1,3
82c1bef4-7a33-11ea-89c5-b88a60e194fb,crmid:8652215436,4,8
82c20d22-7a33-11ea-b8f9-b88a60e194fb,crmid:4804565167,3,2
82c28276-7a33-11ea-ab3c-b88a60e194fb,crmid:7247700634,6,7
82c2f6b4-7a33-11ea-a33e-b88a60e194fb,crmid:7902712211,8,6
82c36c74-7a33-11ea-86d3-b88a60e194fb,crmid:8352499250,1,4
82c3e1d0-7a33-11ea-8e2e-b88a60e194fb,crmid:7993154436,2,7
82c42ffa-7a33-11ea-aab9-b88a60e194fb,crmid:2113037742,3,4
82c4caee-7a33-11ea-a6e9-b88a60e194fb,crmid:6938793730,3,7
82c56812-7a33-11ea-8109-b88a60e194fb,crmid:8302828763,1,3
82c5dd5e-7a33-11ea-a6d4-b88a60e194fb,crmid:8773164210,3,7
82c62b5c-7a33-11ea-af27-b88a60e194fb,crmid:5808733094,2,4
82c6c6cc-7a33-11ea-8538-b88a60e194fb,crmid:7838388059,9,1
82c715ca-7a33-11ea-9ff1-b88a60e194fb,crmid:9539768516,7,4
82c78b18-7a33-11ea-b7df-b88a60e194fb,crmid:1854963658,2,3
82c7d918-7a33-11ea-bc9a-b88a60e194fb,crmid:8340494534,1,9
82c84e68-7a33-11ea-8d22-b88a60e194fb,crmid:6280668394,7,3
82c8c2b4-7a33-11ea-8082-b88a60e194fb,crmid:8355756946,3,8
82c938ae-7a33-11ea-a6d8-b88a60e194fb,crmid:6281977573,8,6
82c986d2-7a33-11ea-824b-b88a60e194fb,crmid:8481224552,3,9
82ca234c-7a33-11ea-959b-b88a60e194fb,crmid:6447836741,1,3
82ca986e-7a33-11ea-bf44-b88a60e194fb,crmid:1858863858,7,3
82cae65a-7a33-11ea-b720-b88a60e194fb,crmid:2901951234,4,7
82cb5b1c-7a33-11ea-990b-b88a60e194fb,crmid:2329084816,3,7
82cbd052-7a33-11ea-a35a-b88a60e194fb,crmid:1797492687,4,7
82cc1e74-7a33-11ea-acae-b88a60e194fb,crmid:6380193054,4,7
82cc9408-7a33-11ea-842a-b88a60e194fb,crmid:2232231035,1,2
82cce21e-7a33-11ea-830a-b88a60e194fb,crmid:6025754738,6,2
82cd5754-7a33-11ea-bcb2-b88a60e194fb,crmid:3188817947,6,4
82cdcc9c-7a33-11ea-8035-b88a60e194fb,crmid:2560531637,4,3
82ce41b6-7a33-11ea-a116-b88a60e194fb,crmid:3193648375,2,7
82cedd74-7a33-11ea-b1f7-b88a60e194fb,crmid:2847143696,3,6
82cf2b88-7a33-11ea-8721-b88a60e194fb,crmid:4522904470,6,8
82cfa166-7a33-11ea-931c-b88a60e194fb,crmid:1104738656,8,6
82d01576-7a33-11ea-9724-b88a60e194fb,crmid:7870137102,3,2
82d0639a-7a33-11ea-b839-b88a60e194fb,crmid:7238444134,2,5
82d0d9ca-7a33-11ea-b906-b88a60e194fb,crmid:6262076397,5,8
82d14e54-7a33-11ea-8750-b88a60e194fb,crmid:4516911365,8,4
82d19d0a-7a33-11ea-9e08-b88a60e194fb,crmid:2404191746,8,2
82d211c0-7a33-11ea-a810-b88a60e194fb,crmid:3627437540,3,3
82d25fca-7a33-11ea-8195-b88a60e194fb,crmid:4383087666,7,3
82d54580-7a33-11ea-aac6-b88a60e194fb,crmid:7267474701,7,7
82d5e1b6-7a33-11ea-922e-b88a60e194fb,crmid:7962302168,3,3
82d6a570-7a33-11ea-94d3-b88a60e194fb,crmid:8732984952,9,3
82d71a3a-7a33-11ea-8bf4-b88a60e194fb,crmid:6445682740,3,4
82d78f9c-7a33-11ea-b853-b88a60e194fb,crmid:8979951973,3,7
82d82be2-7a33-11ea-bdc0-b88a60e194fb,crmid:1330558225,2,7
82d8a10c-7a33-11ea-bc6a-b88a60e194fb,crmid:4123498161,1,3
82d8ef28-7a33-11ea-82ab-b88a60e194fb,crmid:4858232616,1,1
82d9645a-7a33-11ea-9a48-b88a60e194fb,crmid:5178890874,7,4
82d9d986-7a33-11ea-aaac-b88a60e194fb,crmid:5132432070,8,7
82da27a6-7a33-11ea-b710-b88a60e194fb,crmid:3183507401,9,7
82dac3e6-7a33-11ea-a800-b88a60e194fb,crmid:1211933056,5,2
82db3a06-7a33-11ea-83df-b88a60e194fb,crmid:8339007893,3,1
82dbae40-7a33-11ea-aed4-b88a60e194fb,crmid:7187569036,2,2
82dc23fa-7a33-11ea-9537-b88a60e194fb,crmid:4297736873,2,3
82dc98a6-7a33-11ea-a6a6-b88a60e194fb,crmid:4868654888,7,1
82dce6c2-7a33-11ea-b97d-b88a60e194fb,crmid:9497767039,3,3
82dd5bf0-7a33-11ea-8022-b88a60e194fb,crmid:3404374797,4,3
82ddaa12-7a33-11ea-86e7-b88a60e194fb,crmid:1774057313,7,6
82de1f40-7a33-11ea-b935-b88a60e194fb,crmid:3949722272,9,7
82de9534-7a33-11ea-87fb-b88a60e194fb,crmid:4572004164,1,3
82df30b0-7a33-11ea-ba5a-b88a60e194fb,crmid:8744641905,5,7
82dfccf4-7a33-11ea-86d1-b88a60e194fb,crmid:4186328502,7,5
82e01b10-7a33-11ea-b4cb-b88a60e194fb,crmid:3254715110,4,7
82e0903e-7a33-11ea-8247-b88a60e194fb,crmid:2058726138,2,6
82e0de5c-7a33-11ea-b5d9-b88a60e194fb,crmid:2905157068,4,8
82e1538a-7a33-11ea-b907-b88a60e194fb,crmid:3224983583,9,5
82e1c8ee-7a33-11ea-935b-b88a60e194fb,crmid:3685292797,2,3
82e26500-7a33-11ea-872e-b88a60e194fb,crmid:1914462631,7,5
82e2b31c-7a33-11ea-9214-b88a60e194fb,crmid:7552012944,2,1
82e32848-7a33-11ea-ac5b-b88a60e194fb,crmid:2815637236,1,1
82e3766c-7a33-11ea-ab35-b88a60e194fb,crmid:4736529705,4,8
82e3ec24-7a33-11ea-9d0f-b88a60e194fb,crmid:9005861383,4,7
82e4aeee-7a33-11ea-913c-b88a60e194fb,crmid:8679830021,1,1
82e4fd08-7a33-11ea-ab56-b88a60e194fb,crmid:6234624112,4,8
82e57286-7a33-11ea-a560-b88a60e194fb,crmid:7042157880,1,7
82e5e874-7a33-11ea-8c2c-b88a60e194fb,crmid:3506832031,3,8
82e65c94-7a33-11ea-be84-b88a60e194fb,crmid:5013831264,3,8
82e6aab4-7a33-11ea-a96d-b88a60e194fb,crmid:1127899533,2,8
82e71fe4-7a33-11ea-99f1-b88a60e194fb,crmid:1668607151,2,4
82e79512-7a33-11ea-a9ca-b88a60e194fb,crmid:3377520907,3,8
82e80a42-7a33-11ea-ac07-b88a60e194fb,crmid:7339412349,9,5
82e88002-7a33-11ea-a954-b88a60e194fb,crmid:7521414372,9,4
82e91c22-7a33-11ea-969d-b88a60e194fb,crmid:6201359299,9,7
82e9b854-7a33-11ea-81be-b88a60e194fb,crmid:7334938335,9,7
82ea2d26-7a33-11ea-ab19-b88a60e194fb,crmid:9027024486,2,8
82ea7b40-7a33-11ea-9de4-b88a60e194fb,crmid:2133911405,4,1
82eaf06e-7a33-11ea-b626-b88a60e194fb,crmid:1587010111,7,3
82eb3e94-7a33-11ea-bbe1-b88a60e194fb,crmid:6615394563,5,2
82ebb3c0-7a33-11ea-8923-b88a60e194fb,crmid:4459727505,9,7
82ec28f4-7a33-11ea-96c2-b88a60e194fb,crmid:7702142592,9,7
82ec7712-7a33-11ea-990b-b88a60e194fb,crmid:5808133316,4,1
82ecec42-7a33-11ea-9b15-b88a60e194fb,crmid:4137741125,7,7
82ed616c-7a33-11ea-9daf-b88a60e194fb,crmid:1096941787,9,7
82edfe80-7a33-11ea-9de5-b88a60e194fb,crmid:8861939216,4,8
82ee4cb4-7a33-11ea-9a00-b88a60e194fb,crmid:1122036054,4,2
82eec100-7a33-11ea-a9e4-b88a60e194fb,crmid:8595434861,4,8
82ef5dc2-7a33-11ea-b401-b88a60e194fb,crmid:3624191647,4,7
82efabdc-7a33-11ea-9d68-b88a60e194fb,crmid:8146999655,1,5
82f0208c-7a33-11ea-9343-b88a60e194fb,crmid:5624858048,2,2
82f095ba-7a33-11ea-8a64-b88a60e194fb,crmid:4040759760,2,7
82f0e3da-7a33-11ea-b017-b88a60e194fb,crmid:2639960907,2,3
82f1590a-7a33-11ea-8c29-b88a60e194fb,crmid:6888694451,3,5
82f1ce3a-7a33-11ea-ab06-b88a60e194fb,crmid:6623737606,5,1
82f21c5a-7a33-11ea-b56b-b88a60e194fb,crmid:8543016260,6,5
82f2dfae-7a33-11ea-935e-b88a60e194fb,crmid:5500183588,1,3
82f354d2-7a33-11ea-842a-b88a60e194fb,crmid:3253906282,4,4
82f3a2f4-7a33-11ea-992c-b88a60e194fb,crmid:2704528957,5,7
82f43f2e-7a33-11ea-8010-b88a60e194fb,crmid:8161189559,7,8
82f4b464-7a33-11ea-866e-b88a60e194fb,crmid:8281645881,7,3
82f52994-7a33-11ea-9a85-b88a60e194fb,crmid:5782101066,6,7
82f577b4-7a33-11ea-b36b-b88a60e194fb,crmid:6617913110,4,2
82f5ece2-7a33-11ea-b462-b88a60e194fb,crmid:3203458291,5,2
82f66214-7a33-11ea-8bc7-b88a60e194fb,crmid:8264691518,2,2
82f6b030-7a33-11ea-b013-b88a60e194fb,crmid:5439098803,3,1
82f72562-7a33-11ea-8063-b88a60e194fb,crmid:7331786062,7,9
82f7c19e-7a33-11ea-a8c2-b88a60e194fb,crmid:2385506322,9,8
82f836c0-7a33-11ea-8f36-b88a60e194fb,crmid:3846679226,8,7
82f8abfa-7a33-11ea-8163-b88a60e194fb,crmid:6326814292,2,3
82f8fa1a-7a33-11ea-b5ef-b88a60e194fb,crmid:8851914540,4,3
82f96f48-7a33-11ea-a8dd-b88a60e194fb,crmid:5744844177,2,7
82f9e4b6-7a33-11ea-ad80-b88a60e194fb,crmid:5013644713,1,8
82fa59ac-7a33-11ea-9bb2-b88a60e194fb,crmid:7459298595,1,8
82faced8-7a33-11ea-9361-b88a60e194fb,crmid:5044809640,1,2
82fb440c-7a33-11ea-aabe-b88a60e194fb,crmid:8634567779,8,3
82fbb93e-7a33-11ea-8be6-b88a60e194fb,crmid:8675778444,4,8
82fc557e-7a33-11ea-a19e-b88a60e194fb,crmid:5588910671,5,7
82fccaac-7a33-11ea-b4c1-b88a60e194fb,crmid:2996904343,1,6
82fd18cc-7a33-11ea-bf20-b88a60e194fb,crmid:4636877450,4,7
82fd8dfa-7a33-11ea-a57d-b88a60e194fb,crmid:2809065541,4,4
82fe0324-7a33-11ea-99fe-b88a60e194fb,crmid:9928380618,4,7
82fe78f6-7a33-11ea-8fd3-b88a60e194fb,crmid:9703906469,2,8
82feed80-7a33-11ea-b06c-b88a60e194fb,crmid:7088625688,1,7
82ff62b6-7a33-11ea-854a-b88a60e194fb,crmid:7630313722,2,7
82ffd7e4-7a33-11ea-b8af-b88a60e194fb,crmid:3192714887,4,7
83002606-7a33-11ea-839a-b88a60e194fb,crmid:5508968721,4,4
83009b30-7a33-11ea-b2b9-b88a60e194fb,crmid:2539420562,4,9
830137ca-7a33-11ea-a89e-b88a60e194fb,crmid:7921229449,3,8
8301aca8-7a33-11ea-9de6-b88a60e194fb,crmid:1077777422,1,8
830221d0-7a33-11ea-a3ff-b88a60e194fb,crmid:7218733572,3,2
83029706-7a33-11ea-8495-b88a60e194fb,crmid:2420215265,9,5
83030c34-7a33-11ea-ab38-b88a60e194fb,crmid:2221913323,2,2
83035a54-7a33-11ea-9ff9-b88a60e194fb,crmid:8995294431,9,7
8303cf80-7a33-11ea-994b-b88a60e194fb,crmid:2952650156,4,7
83041da2-7a33-11ea-9665-b88a60e194fb,crmid:7504779824,8,2
8304b9de-7a33-11ea-9ac4-b88a60e194fb,crmid:5649322512,8,2
83052f0a-7a33-11ea-ba78-b88a60e194fb,crmid:7322529420,8,2
8305a43a-7a33-11ea-a406-b88a60e194fb,crmid:1660044450,9,6
8306678c-7a33-11ea-a233-b88a60e194fb,crmid:1733599962,6,7
8306b5ae-7a33-11ea-9323-b88a60e194fb,crmid:7457087169,2,8
83072afa-7a33-11ea-9d6a-b88a60e194fb,crmid:5246763289,2,4
83079fda-7a33-11ea-b1d3-b88a60e194fb,crmid:4840351343,6,8
83083c10-7a33-11ea-a30e-b88a60e194fb,crmid:9041535060,1,5
83088a9c-7a33-11ea-96f5-b88a60e194fb,crmid:7780935417,7,7
8308ff6c-7a33-11ea-a272-b88a60e194fb,crmid:8283829883,4,4
830974ac-7a33-11ea-a1f7-b88a60e194fb,crmid:9821116446,5,7
830a10e2-7a33-11ea-b127-b88a60e194fb,crmid:7958143094,1,4
830a5efa-7a33-11ea-9dff-b88a60e194fb,crmid:2555379869,9,4
830ad426-7a33-11ea-857f-b88a60e194fb,crmid:8972248391,1,7
830b7066-7a33-11ea-ba5b-b88a60e194fb,crmid:1359693667,2,7
830be594-7a33-11ea-9088-b88a60e194fb,crmid:4460240963,2,8
830c5aba-7a33-11ea-8cce-b88a60e194fb,crmid:6971347385,5,7
830cd0b0-7a33-11ea-ab25-b88a60e194fb,crmid:2800225611,4,9
830d4522-7a33-11ea-aec9-b88a60e194fb,crmid:1595915288,9,3
830dba52-7a33-11ea-a539-b88a60e194fb,crmid:8393739855,9,7
830e2fca-7a33-11ea-ad53-b88a60e194fb,crmid:7593585630,6,7
830ea4b4-7a33-11ea-9def-b88a60e194fb,crmid:5406749001,4,2
830f19de-7a33-11ea-9ee7-b88a60e194fb,crmid:7318849561,4,8
830f8f10-7a33-11ea-812e-b88a60e194fb,crmid:9974090316,9,3
83124e2e-7a33-11ea-8225-b88a60e194fb,crmid:1789237986,6,3
8312c35a-7a33-11ea-a98e-b88a60e194fb,crmid:7184609015,2,2
83135f9a-7a33-11ea-a1ae-b88a60e194fb,crmid:9815467398,4,8
8313d618-7a33-11ea-89f0-b88a60e194fb,crmid:8586666799,1,6
83144ae6-7a33-11ea-8e23-b88a60e194fb,crmid:3000329874,8,9
8314c0a8-7a33-11ea-9124-b88a60e194fb,crmid:1769834880,4,7
83155c34-7a33-11ea-8236-b88a60e194fb,crmid:2530790287,2,9
8315aa38-7a33-11ea-93be-b88a60e194fb,crmid:1278213785,1,8
83161ffe-7a33-11ea-9984-b88a60e194fb,crmid:3898307857,2,7
831694e2-7a33-11ea-9941-b88a60e194fb,crmid:8588156287,8,1
831709dc-7a33-11ea-b6d7-b88a60e194fb,crmid:5545676708,2,7
8317a5fa-7a33-11ea-a28f-b88a60e194fb,crmid:8517212369,1,8
83181b92-7a33-11ea-80d4-b88a60e194fb,crmid:4816782049,9,1
831890e4-7a33-11ea-bd60-b88a60e194fb,crmid:6377728307,9,1
831905de-7a33-11ea-91c2-b88a60e194fb,crmid:7186200270,5,8
8319a112-7a33-11ea-bf7c-b88a60e194fb,crmid:9692851756,4,3
831a3e68-7a33-11ea-9d42-b88a60e194fb,crmid:1608069794,8,1
831ab282-7a33-11ea-802c-b88a60e194fb,crmid:4968033159,3,6
831b4fe8-7a33-11ea-a715-b88a60e194fb,crmid:5684699435,7,5
831bec42-7a33-11ea-ba76-b88a60e194fb,crmid:6617604258,1,8
831c885e-7a33-11ea-aecd-b88a60e194fb,crmid:6333463266,1,2
831d23a4-7a33-11ea-b5ba-b88a60e194fb,crmid:3064298847,3,6
831de7f6-7a33-11ea-bd6e-b88a60e194fb,crmid:3131103799,3,2
831e5d38-7a33-11ea-a10a-b88a60e194fb,crmid:7537761933,2,7
831ed312-7a33-11ea-a037-b88a60e194fb,crmid:1578138850,1,8
831f2066-7a33-11ea-a330-b88a60e194fb,crmid:5761417823,6,7
831f95f6-7a33-11ea-94bc-b88a60e194fb,crmid:1186919898,6,4
832009da-7a33-11ea-96cb-b88a60e194fb,crmid:5621091415,1,5
832057e4-7a33-11ea-9dd0-b88a60e194fb,crmid:5784257776,3,1
8320ce30-7a33-11ea-b58a-b88a60e194fb,crmid:7788295277,3,3
83214358-7a33-11ea-b4d1-b88a60e194fb,crmid:3645741960,9,4
8321b76c-7a33-11ea-8136-b88a60e194fb,crmid:5997293882,4,1
832206ee-7a33-11ea-9baa-b88a60e194fb,crmid:5500793134,5,9
8322a224-7a33-11ea-9d94-b88a60e194fb,crmid:4154085883,1,3
8323185c-7a33-11ea-a219-b88a60e194fb,crmid:8758065932,2,2
83238d8c-7a33-11ea-a935-b88a60e194fb,crmid:6405568621,9,9
8323da64-7a33-11ea-aa7d-b88a60e194fb,crmid:7687416474,4,8
83247690-7a33-11ea-8853-b88a60e194fb,crmid:2987746195,2,7
832512d8-7a33-11ea-a763-b88a60e194fb,crmid:5040585708,2,4
8325893a-7a33-11ea-a154-b88a60e194fb,crmid:6151561737,2,1
8325fd4c-7a33-11ea-a2e0-b88a60e194fb,crmid:9441504028,4,7
8326736e-7a33-11ea-b740-b88a60e194fb,crmid:5685314392,1,4
8326e8a4-7a33-11ea-b3b0-b88a60e194fb,crmid:8822971491,9,3
83278524-7a33-11ea-832b-b88a60e194fb,crmid:6763446673,2,8
8327d2c8-7a33-11ea-b28f-b88a60e194fb,crmid:9065750941,1,3
8328479a-7a33-11ea-ba00-b88a60e194fb,crmid:9608220399,5,7
832895ee-7a33-11ea-a9c7-b88a60e194fb,crmid:6575711210,3,2
83290abe-7a33-11ea-a77d-b88a60e194fb,crmid:8137491811,2,8
8329802e-7a33-11ea-abf3-b88a60e194fb,crmid:8656934899,4,4
8329cda6-7a33-11ea-8e55-b88a60e194fb,crmid:1104206050,3,2
832a43e2-7a33-11ea-ab8b-b88a60e194fb,crmid:9867081871,2,8
832a9228-7a33-11ea-a4f4-b88a60e194fb,crmid:7526905446,4,1
832b0746-7a33-11ea-bf38-b88a60e194fb,crmid:3766967214,5,8
832b5568-7a33-11ea-9eba-b88a60e194fb,crmid:5941409945,9,7
832bf21c-7a33-11ea-a1eb-b88a60e194fb,crmid:8778146050,1,7
832c6770-7a33-11ea-9c96-b88a60e194fb,crmid:1260151948,3,7
832d0476-7a33-11ea-851e-b88a60e194fb,crmid:6918491274,4,6
832d7762-7a33-11ea-a5d7-b88a60e194fb,crmid:1751190657,5,4
832dc57e-7a33-11ea-85b0-b88a60e194fb,crmid:8625080438,1,7
832e3aac-7a33-11ea-988e-b88a60e194fb,crmid:1882555591,7,7
832e88cc-7a33-11ea-b7c6-b88a60e194fb,crmid:1703175953,5,5
832efe38-7a33-11ea-afbc-b88a60e194fb,crmid:9830504430,6,1
832f9b10-7a33-11ea-a498-b88a60e194fb,crmid:8039806777,8,7
83300fee-7a33-11ea-ac1c-b88a60e194fb,crmid:3187740463,1,4
833085de-7a33-11ea-b152-b88a60e194fb,crmid:5962349062,2,7
8330fb02-7a33-11ea-87d2-b88a60e194fb,crmid:8438128830,1,7
83317028-7a33-11ea-a4b3-b88a60e194fb,crmid:9880089266,8,4
8331be70-7a33-11ea-8c51-b88a60e194fb,crmid:2612634783,4,8
8332337e-7a33-11ea-afe6-b88a60e194fb,crmid:3355554902,3,2
8332a758-7a33-11ea-8e2f-b88a60e194fb,crmid:7935386584,5,7
83331c9c-7a33-11ea-8047-b88a60e194fb,crmid:4993520374,2,7
83336bfa-7a33-11ea-b565-b88a60e194fb,crmid:2137287960,1,7
8333e1b4-7a33-11ea-b9b0-b88a60e194fb,crmid:5100224314,2,7
83342f4c-7a33-11ea-8a87-b88a60e194fb,crmid:6493602515,3,3
8334a478-7a33-11ea-b9b1-b88a60e194fb,crmid:3591529153,1,7
833519ac-7a33-11ea-9ed2-b88a60e194fb,crmid:5246435621,7,7
8335dc6e-7a33-11ea-a226-b88a60e194fb,crmid:5117969481,7,1
83362b34-7a33-11ea-9d39-b88a60e194fb,crmid:8169343301,3,4
8336a04a-7a33-11ea-b62e-b88a60e194fb,crmid:4957349468,1,7
83371588-7a33-11ea-97aa-b88a60e194fb,crmid:1639729845,4,3
83378b36-7a33-11ea-acfe-b88a60e194fb,crmid:9536085433,8,3
83380008-7a33-11ea-92ea-b88a60e194fb,crmid:3920938625,8,9
83387500-7a33-11ea-990b-b88a60e194fb,crmid:6031843940,3,7
8338c31c-7a33-11ea-b76a-b88a60e194fb,crmid:5520647731,6,9
83393864-7a33-11ea-92da-b88a60e194fb,crmid:9775502675,3,7
8339ac1e-7a33-11ea-ab20-b88a60e194fb,crmid:3156943443,5,7
833a4864-7a33-11ea-b41c-b88a60e194fb,crmid:2244414839,7,8
833abd8a-7a33-11ea-bdd9-b88a60e194fb,crmid:3234783456,5,6
833b32fa-7a33-11ea-b1a6-b88a60e194fb,crmid:7662965738,4,2
833ba7e4-7a33-11ea-b897-b88a60e194fb,crmid:1941704860,9,5
833c1d18-7a33-11ea-b368-b88a60e194fb,crmid:8475072692,7,1
833c6b38-7a33-11ea-9b18-b88a60e194fb,crmid:6766809451,4,4
833d0774-7a33-11ea-a102-b88a60e194fb,crmid:8429849149,4,3
833d7ca4-7a33-11ea-84ee-b88a60e194fb,crmid:4103170319,7,3
833dcac2-7a33-11ea-8e9e-b88a60e194fb,crmid:2427429897,1,7
833e3fee-7a33-11ea-a9d6-b88a60e194fb,crmid:5952715053,2,2
833e8e18-7a33-11ea-bac0-b88a60e194fb,crmid:6434212877,5,2
833f2a58-7a33-11ea-b93b-b88a60e194fb,crmid:9969187421,2,8
833f9f86-7a33-11ea-baa1-b88a60e194fb,crmid:6364071805,4,7
83403be2-7a33-11ea-8520-b88a60e194fb,crmid:9418234619,8,7
83408a4a-7a33-11ea-90cd-b88a60e194fb,crmid:9086323944,5,1
8340ff12-7a33-11ea-b680-b88a60e194fb,crmid:1277639343,7,9
83417440-7a33-11ea-b738-b88a60e194fb,crmid:1912900284,2,2
